ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10238539,HY425861,09/13/2015 03:00:00 PM,056XX S JUSTINE ST,0890,THEFT,FROM BUILDING,ABANDONED BUILDING,false,false,0713,007,16,67,06,1166969,1867396,2015,02/10/2018 03:50:01 PM,41.791694331,-87.663292072,"(41.791694331, -87.663292072)"
10238542,HY426284,09/16/2015 08:15:00 PM,007XX S MICHIGAN AVE,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,0123,001,2,32,06,1177394,1896817,2015,02/10/2018 03:50:01 PM,41.872198547,-87.624175142,"(41.872198547, -87.624175142)"
10238543,HY426362,09/16/2015 10:30:00 PM,045XX S LAWLER AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0814,008,23,56,08A,1143456,1874062,2015,02/10/2018 03:50:01 PM,41.810457432,-87.749344913,"(41.810457432, -87.749344913)"
11652679,JC221372,03/15/2017 12:00:00 AM,007XX S KEDZIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1134,011,24,27,11,,,2017,04/12/2019 04:08:18 PM,,,
10238544,HY426263,09/16/2015 06:59:00 PM,025XX S KEDVALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,1013,010,22,30,15,1149230,1886933,2015,02/10/2018 03:50:01 PM,41.845667602,-87.72783351,"(41.845667602, -87.72783351)"
10238545,HY426312,09/16/2015 09:21:00 PM,067XX S BLACKSTONE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,true,0332,003,5,43,04A,1187358,1860686,2015,02/10/2018 03:50:01 PM,41.772821163,-87.588743255,"(41.772821163, -87.588743255)"
10238546,HY426366,09/16/2015 07:00:00 PM,004XX N STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1831,018,42,8,06,1176302,1903096,2015,02/10/2018 03:50:01 PM,41.889453169,-87.627994833,"(41.889453169, -87.627994833)"
10238548,HY426395,09/16/2015 04:00:00 AM,068XX S RIDGELAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0332,003,5,43,14,1189046,1859992,2015,02/10/2018 03:50:01 PM,41.770876501,-87.582577796,"(41.770876501, -87.582577796)"
10238551,HY426382,09/16/2015 11:18:00 PM,016XX S KARLOV AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1012,010,24,29,04B,1149323,1891456,2015,02/10/2018 03:50:01 PM,41.858077482,-87.727375071,"(41.858077482, -87.727375071)"
10238552,HY426396,09/16/2015 08:40:00 PM,067XX W 63RD ST,2022,NARCOTICS,POSS: COCAINE,PARKING LOT/GARAGE(NON.RESID.),true,false,0812,008,23,64,18,1132359,1861994,2015,02/10/2018 03:50:01 PM,41.777540344,-87.790327923,"(41.777540344, -87.790327923)"
10238553,HY426313,09/16/2015 09:33:00 PM,024XX S BLUE ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1034,010,25,31,14,1163173,1887957,2015,02/10/2018 03:50:01 PM,41.848196405,-87.676635117,"(41.848196405, -87.676635117)"
10238554,HY426342,09/16/2015 09:03:00 PM,093XX S CHAPPEL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0413,004,8,48,15,1191474,1843483,2015,02/10/2018 03:50:01 PM,41.725515855,-87.574211709,"(41.725515855, -87.574211709)"
10238555,HY426379,09/16/2015 11:10:00 PM,002XX N MENARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1512,015,29,25,08B,1137670,1901122,2015,02/10/2018 03:50:01 PM,41.884820025,-87.769916533,"(41.884820025, -87.769916533)"
10238556,HY426390,09/16/2015 11:15:00 PM,052XX W JACKSON BLVD,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,1522,015,29,25,06,1141592,1898171,2015,02/10/2018 03:50:01 PM,41.876650547,-87.755587101,"(41.876650547, -87.755587101)"
11051923,JA388006,08/25/2015 12:01:00 AM,014XX N LAVERGNE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,2533,025,37,25,20,,,2015,08/13/2017 03:52:59 PM,,,
11051925,JA387941,01/01/2012 12:01:00 AM,052XX N SHERIDAN RD,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,2023,020,48,77,02,,,2012,08/13/2017 03:52:59 PM,,,
11859156,JC470789,10/13/2019 04:00:00 AM,040XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0213,002,3,38,08B,1179100,1878246,2019,10/20/2019 04:03:03 PM,41.821199619,-87.61847931,"(41.821199619, -87.61847931)"
11051950,JA388053,06/15/2015 12:01:00 AM,053XX W CONGRESS PKWY,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1522,015,29,25,20,,,2015,08/13/2017 03:52:59 PM,,,
11051933,JA388030,09/02/2015 12:01:00 AM,055XX W GLADYS AVE,1590,SEX OFFENSE,ATT AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,1522,015,29,25,17,,,2015,08/22/2017 03:53:44 PM,,,
10238557,HY426327,09/15/2015 10:00:00 AM,026XX W 25TH ST,0460,BATTERY,SIMPLE,STREET,false,false,1034,010,12,30,08B,1158929,1887304,2015,02/10/2018 03:50:01 PM,41.846492503,-87.69222874,"(41.846492503, -87.69222874)"
10238558,HY426359,09/16/2015 10:35:00 PM,002XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1523,015,28,25,08B,1139003,1901114,2015,02/10/2018 03:50:01 PM,41.884773952,-87.765021674,"(41.884773952, -87.765021674)"
10238559,HY418662,09/09/2015 03:00:00 PM,018XX S DAMEN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1234,012,25,31,06,1163323,1891324,2015,02/10/2018 03:50:01 PM,41.857432634,-87.675990013,"(41.857432634, -87.675990013)"
10238560,HY426383,09/16/2015 09:45:00 PM,030XX W CARROLL AVE,0810,THEFT,OVER $500,STREET,false,false,1222,012,27,27,06,1156137,1902254,2015,02/10/2018 03:50:01 PM,41.887573614,-87.702071841,"(41.887573614, -87.702071841)"
10238562,HY426268,09/16/2015 08:52:00 PM,056XX S HAMILTON AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,0715,007,15,67,03,1162994,1867269,2015,02/10/2018 03:50:01 PM,41.791429916,-87.67787125,"(41.791429916, -87.67787125)"
10238563,HY426353,09/16/2015 10:20:00 PM,054XX S SAWYER AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0822,008,14,63,08B,1155640,1868316,2015,02/10/2018 03:50:01 PM,41.794453726,-87.704809024,"(41.794453726, -87.704809024)"
10238564,HY426314,09/16/2015 06:12:00 PM,021XX N MC VICKER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,2512,025,29,19,15,1135719,1913709,2015,02/10/2018 03:50:01 PM,41.919395261,-87.776781152,"(41.919395261, -87.776781152)"
11652549,JC220440,01/01/2017 12:01:00 AM,048XX N MILWAUKEE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,WAREHOUSE,false,false,1623,016,45,11,11,,,2017,04/12/2019 04:08:18 PM,,,
10238565,HY426401,09/16/2015 11:06:00 PM,052XX S HYDE PARK BLVD,031A,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,false,false,0234,002,4,41,03,1188445,1870844,2015,02/10/2018 03:50:01 PM,41.800669591,-87.584434323,"(41.800669591, -87.584434323)"
10238566,HY426438,09/17/2015 12:31:00 AM,032XX W POLK ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1134,011,24,27,18,1154960,1896189,2015,02/10/2018 03:50:01 PM,41.870954316,-87.706556824,"(41.870954316, -87.706556824)"
10238567,HY426412,09/16/2015 11:37:00 PM,042XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,1115,011,28,26,18,1148029,1899673,2015,02/10/2018 03:50:01 PM,41.880650875,-87.73191358,"(41.880650875, -87.73191358)"
10238568,HY426420,09/17/2015 12:15:00 AM,010XX N KARLOV AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,1111,011,37,23,14,1148862,1906646,2015,02/10/2018 03:50:01 PM,41.89976948,-87.728674421,"(41.89976948, -87.728674421)"
10238569,HY426409,09/16/2015 10:39:00 PM,077XX S BURNHAM AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,"SCHOOL, PUBLIC, BUILDING",false,false,0421,004,7,43,14,1196066,1854156,2015,02/10/2018 03:50:01 PM,41.754691074,-87.557038686,"(41.754691074, -87.557038686)"
10238570,HY426427,09/17/2015 12:10:00 AM,039XX W GLADYS AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,1132,011,28,26,06,1150207,1898066,2015,02/10/2018 03:50:01 PM,41.876198927,-87.723957984,"(41.876198927, -87.723957984)"
10238571,HY426360,09/16/2015 10:30:00 PM,104XX S AVENUE N,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0432,004,10,52,03,1201177,1836241,2015,02/10/2018 03:50:01 PM,41.705402923,-87.538914788,"(41.705402923, -87.538914788)"
10238572,HY426439,09/17/2015 12:34:00 AM,088XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,CTA BUS STOP,false,true,2221,022,21,71,06,1167223,1845876,2015,02/10/2018 03:50:01 PM,41.732635131,-87.662975644,"(41.732635131, -87.662975644)"
10238574,HY426267,09/15/2015 07:30:00 PM,110XX S KEDZIE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2211,022,19,74,08B,1156991,1831163,2015,02/10/2018 03:50:01 PM,41.692472607,-87.700856255,"(41.692472607, -87.700856255)"
10238575,HY426340,09/16/2015 09:51:00 PM,022XX N MAJOR AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2515,025,37,19,08B,1138020,1914293,2015,02/10/2018 03:50:01 PM,41.920956534,-87.768312698,"(41.920956534, -87.768312698)"
10238576,HY426440,09/17/2015 12:10:00 AM,015XX N HOMAN AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,1422,014,26,23,26,1153404,1910246,2015,02/10/2018 03:50:01 PM,41.909559156,-87.711895721,"(41.909559156, -87.711895721)"
10238579,HY426398,09/16/2015 11:40:00 PM,051XX S LOOMIS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0934,009,16,61,08B,1167867,1870700,2015,02/10/2018 03:50:01 PM,41.800741638,-87.659904363,"(41.800741638, -87.659904363)"
10238580,HY426384,09/16/2015 11:15:00 PM,095XX S PEORIA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2223,022,21,73,14,1171999,1841398,2015,02/10/2018 03:50:01 PM,41.720243458,-87.645610089,"(41.720243458, -87.645610089)"
10238581,HY426391,09/16/2015 10:30:00 PM,078XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0623,006,6,69,07,1178508,1853146,2015,02/10/2018 03:50:01 PM,41.752336253,-87.621413469,"(41.752336253, -87.621413469)"
10238582,HY426433,09/16/2015 07:30:00 PM,013XX W FULTON ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,1215,012,27,28,06,1167122,1901982,2015,02/10/2018 03:50:01 PM,41.886598391,-87.661739426,"(41.886598391, -87.661739426)"
10238583,HY426403,09/16/2015 11:00:00 PM,011XX W ARMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,1811,018,32,7,14,1168443,1913458,2015,02/10/2018 03:50:01 PM,41.91806079,-87.656555935,"(41.91806079, -87.656555935)"
10238584,HY426424,09/17/2015 12:15:00 AM,029XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0133,001,2,35,08A,1177737,1885334,2015,02/10/2018 03:50:01 PM,41.840680655,-87.623264503,"(41.840680655, -87.623264503)"
11052294,JA387470,08/04/2017 09:00:00 AM,0000X E OAK ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,1824,018,42,8,11,,,2017,08/13/2017 03:52:59 PM,,,
11052313,JA387525,08/06/2017 01:00:00 AM,0000X W ILLINOIS ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1831,018,42,8,06,,,2017,08/13/2017 03:52:59 PM,,,
10110944,HY299502,06/13/2015 04:00:00 AM,004XX N CLARK ST,0460,BATTERY,SIMPLE,STREET,false,false,1831,018,42,8,08B,1175457,1903377,2015,02/10/2018 03:50:01 PM,41.890243266,-87.631089546,"(41.890243266, -87.631089546)"
10238585,HY426447,09/17/2015 12:37:00 AM,079XX S DOBSON AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0624,006,8,44,18,1184601,1852570,2015,02/10/2018 03:50:01 PM,41.750615131,-87.599103497,"(41.750615131, -87.599103497)"
10238586,HY426456,09/16/2015 11:00:00 PM,050XX W ROSCOE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1634,016,38,15,14,1142199,1922136,2015,02/10/2018 03:50:01 PM,41.942401926,-87.752762775,"(41.942401926, -87.752762775)"
10238587,HY426432,09/17/2015 12:04:00 AM,005XX W 72ND ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0732,007,6,68,04A,1173970,1857170,2015,02/10/2018 03:50:01 PM,41.763480438,-87.637924009,"(41.763480438, -87.637924009)"
10238588,HY426372,09/16/2015 11:03:00 PM,047XX W GLADYS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1131,011,24,25,14,1144845,1897935,2015,02/10/2018 03:50:01 PM,41.875942225,-87.743648924,"(41.875942225, -87.743648924)"
10238589,HY426442,09/16/2015 11:22:00 PM,079XX S ASHLAND AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,GAS STATION,true,false,0611,006,21,71,24,1167051,1852159,2015,02/10/2018 03:50:01 PM,41.749880266,-87.663426578,"(41.749880266, -87.663426578)"
10238590,HY426449,09/17/2015 12:55:00 AM,048XX W DAKIN ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1634,016,45,15,04A,1143313,1925808,2015,02/10/2018 03:50:01 PM,41.952457449,-87.74857619,"(41.952457449, -87.74857619)"
10238591,HY426377,09/16/2015 06:00:00 AM,029XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0133,001,2,35,06,1177736,1885377,2015,02/10/2018 03:50:01 PM,41.840798673,-87.623266868,"(41.840798673, -87.623266868)"
10238594,HY421301,09/13/2015 04:25:00 AM,051XX W IRVING PARK RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,false,1624,016,45,15,08B,1141422,1926109,2015,02/10/2018 03:50:01 PM,41.953318615,-87.755520197,"(41.953318615, -87.755520197)"
10238596,HY426460,09/17/2015 01:00:00 AM,031XX W 111TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,2211,022,19,74,18,1157202,1830838,2015,02/10/2018 03:50:01 PM,41.691576492,-87.700092488,"(41.691576492, -87.700092488)"
10238597,HY426221,09/16/2015 07:35:00 PM,080XX S DREXEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0631,006,8,44,08B,1183628,1851935,2015,02/10/2018 03:50:01 PM,41.748895354,-87.602688747,"(41.748895354, -87.602688747)"
10238598,HY426461,09/17/2015 12:54:00 AM,007XX W 76TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0621,006,17,68,18,1172571,1854467,2015,02/10/2018 03:50:01 PM,41.756093993,-87.643131102,"(41.756093993, -87.643131102)"
10238599,HY426451,09/17/2015 12:30:00 AM,082XX S AVALON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0411,004,8,45,14,1185976,1850637,2015,02/10/2018 03:50:01 PM,41.745278475,-87.594125766,"(41.745278475, -87.594125766)"
10238600,HY426421,09/16/2015 11:37:00 PM,073XX S LOWE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),true,false,0732,007,17,68,15,1173234,1856239,2015,02/10/2018 03:50:01 PM,41.760941958,-87.640649068,"(41.760941958, -87.640649068)"
10238602,HY426419,09/16/2015 11:35:00 PM,020XX W ARTHUR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,2412,024,50,2,14,1161344,1943147,2015,02/10/2018 03:50:01 PM,41.999679671,-87.681808677,"(41.999679671, -87.681808677)"
10238604,HY426425,09/16/2015 11:26:00 PM,007XX W 73RD ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,true,false,0732,007,17,68,05,1172824,1856475,2015,02/10/2018 03:50:01 PM,41.76159862,-87.642144788,"(41.76159862, -87.642144788)"
10238605,HY426411,09/16/2015 11:45:00 AM,019XX W IRVING PARK RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,true,true,1922,019,47,5,08B,1162681,1926574,2015,02/10/2018 03:50:01 PM,41.95417469,-87.677357073,"(41.95417469, -87.677357073)"
10238606,HY426464,09/17/2015 12:54:00 AM,011XX W FULTON MARKET,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,true,false,1214,012,27,28,15,1168927,1902027,2015,02/10/2018 03:50:01 PM,41.886682918,-87.655109738,"(41.886682918, -87.655109738)"
10238607,HY426356,08/29/2015 01:00:00 PM,043XX N SHERIDAN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1915,019,46,3,14,1168812,1929247,2015,02/10/2018 03:50:01 PM,41.96137851,-87.65474101,"(41.96137851, -87.65474101)"
10238608,HY426453,09/17/2015 12:45:00 AM,053XX W 54TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,0814,008,23,56,14,1141460,1868280,2015,02/10/2018 03:50:01 PM,41.794627664,-87.756808393,"(41.794627664, -87.756808393)"
10238609,HY426389,09/16/2015 08:53:00 PM,041XX W CRYSTAL ST,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,2534,025,37,23,18,1148551,1908014,2015,02/10/2018 03:50:01 PM,41.903529422,-87.729781385,"(41.903529422, -87.729781385)"
10238610,HY426394,09/16/2015 10:45:00 PM,064XX S HONORE ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,true,false,0726,007,15,67,26,1165118,1862043,2015,02/10/2018 03:50:01 PM,41.777044403,-87.670230731,"(41.777044403, -87.670230731)"
10238611,HY426361,09/16/2015 10:32:00 PM,112XX S AVENUE G,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0433,004,10,52,03,1203204,1831086,2015,02/10/2018 03:50:01 PM,41.691205619,-87.531668016,"(41.691205619, -87.531668016)"
10238613,HY426484,09/16/2015 10:04:00 PM,065XX S LAFLIN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,0725,007,17,67,18,1167463,1861297,2015,09/24/2015 07:50:13 PM,41.774947344,-87.661655362,"(41.774947344, -87.661655362)"
11859445,JC471071,10/13/2019 11:50:00 AM,013XX S KEDVALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1011,010,24,29,08B,1148931,1893416,2019,10/20/2019 04:03:03 PM,41.863463544,-87.728763306,"(41.863463544, -87.728763306)"
10238615,HY426470,09/17/2015 12:58:00 AM,035XX E 104TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0432,004,10,52,03,1201611,1836606,2015,02/10/2018 03:50:01 PM,41.706393516,-87.537313209,"(41.706393516, -87.537313209)"
10238616,HY426387,09/16/2015 10:18:00 PM,075XX S MAY ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,true,false,0612,006,17,71,26,1169959,1854752,2015,02/10/2018 03:50:01 PM,41.756933176,-87.652695243,"(41.756933176, -87.652695243)"
10238617,HY426414,09/17/2015 12:00:00 AM,042XX S DREXEL BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0214,002,4,36,26,1182894,1876933,2015,02/10/2018 03:50:01 PM,41.81750919,-87.604602036,"(41.81750919, -87.604602036)"
10238618,HY426471,09/17/2015 01:28:00 AM,104XX S EWING AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0432,004,10,52,03,1202168,1836247,2015,02/10/2018 03:50:01 PM,41.705394244,-87.535285735,"(41.705394244, -87.535285735)"
10238619,HY426369,09/15/2015 07:30:00 PM,130XX S EVANS AVE,0460,BATTERY,SIMPLE,CHA APARTMENT,false,false,0533,005,9,54,08B,1183713,1818819,2015,02/10/2018 03:50:01 PM,41.658018862,-87.603405804,"(41.658018862, -87.603405804)"
10238620,HY426349,09/16/2015 08:30:00 PM,003XX N ADA ST,0810,THEFT,OVER $500,STREET,false,false,1215,012,27,28,06,1167377,1902069,2015,02/10/2018 03:50:01 PM,41.886831645,-87.660800502,"(41.886831645, -87.660800502)"
10238621,HY426413,09/16/2015 10:07:00 PM,065XX S LAFLIN ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,APARTMENT,true,false,0725,007,17,67,18,1167463,1861297,2015,02/10/2018 03:50:01 PM,41.774947344,-87.661655362,"(41.774947344, -87.661655362)"
10238622,HY426445,09/16/2015 10:20:00 PM,011XX S KEELER AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,1132,011,24,29,24,1148564,1894557,2015,02/10/2018 03:50:01 PM,41.86660167,-87.730081116,"(41.86660167, -87.730081116)"
10238623,HY426303,09/16/2015 08:00:00 PM,054XX N CLARK ST,0890,THEFT,FROM BUILDING,DRUG STORE,false,false,2012,020,40,77,06,1165048,1936387,2015,09/24/2015 07:50:13 PM,41.981051896,-87.668375719,"(41.981051896, -87.668375719)"
10238624,HY426363,09/16/2015 10:35:00 PM,049XX S FORRESTVILLE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,0223,002,4,38,06,1180761,1872355,2015,02/10/2018 03:50:01 PM,41.804996159,-87.612567255,"(41.804996159, -87.612567255)"
10238625,HY426343,09/16/2015 04:00:00 PM,002XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,0114,001,42,32,06,1177257,1901899,2015,02/10/2018 03:50:01 PM,41.886146944,-87.624524028,"(41.886146944, -87.624524028)"
10238627,HY426474,09/16/2015 06:00:00 PM,009XX N WELLS ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1823,018,27,8,06,1174546,1906910,2015,02/10/2018 03:50:01 PM,41.899958419,-87.634329418,"(41.899958419, -87.634329418)"
10238628,HY426462,09/17/2015 12:00:00 AM,020XX W DIVISION ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,1424,014,1,24,26,1162609,1907988,2015,02/10/2018 03:50:01 PM,41.903175055,-87.678143848,"(41.903175055, -87.678143848)"
11651748,JC220270,11/26/2018 05:00:00 PM,025XX W ARMITAGE AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,1431,014,1,22,05,,,2018,04/12/2019 04:08:18 PM,,,
10238629,HY426463,09/17/2015 01:00:00 AM,033XX W MAYPOLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1123,011,28,27,14,1154163,1900785,2015,02/10/2018 03:50:01 PM,41.883582151,-87.709360238,"(41.883582151, -87.709360238)"
10238630,HY426466,09/17/2015 01:10:00 AM,056XX W PENSACOLA AVE,0810,THEFT,OVER $500,STREET,false,false,1624,016,38,15,06,1137952,1928360,2015,02/10/2018 03:50:01 PM,41.959559064,-87.768221822,"(41.959559064, -87.768221822)"
10238631,HY426501,09/16/2015 10:00:00 PM,010XX W ADDISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,TAXICAB,false,false,1923,019,44,6,14,1168725,1924090,2015,02/10/2018 03:50:01 PM,41.947229399,-87.655210893,"(41.947229399, -87.655210893)"
10238632,HY426388,09/16/2015 03:00:00 PM,081XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0614,006,21,71,08B,1167087,1850840,2015,02/10/2018 03:50:01 PM,41.746259974,-87.663332294,"(41.746259974, -87.663332294)"
10238634,HY426485,09/17/2015 01:57:00 AM,074XX S SOUTH SHORE DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0334,003,7,43,14,1195788,1856597,2015,02/10/2018 03:50:01 PM,41.761396234,-87.557976827,"(41.761396234, -87.557976827)"
10238636,HY426502,09/17/2015 03:05:00 AM,032XX S ARCHER AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0912,009,11,59,04B,1165010,1883185,2015,02/10/2018 03:50:01 PM,41.835062814,-87.670028494,"(41.835062814, -87.670028494)"
10238637,HY426365,09/16/2015 08:30:00 PM,056XX N CLARK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,2012,020,40,77,14,1164908,1937449,2015,02/10/2018 03:50:01 PM,41.983969039,-87.668860293,"(41.983969039, -87.668860293)"
10238638,HY426280,09/15/2015 07:30:00 PM,080XX S ELLIS AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0631,006,8,44,04A,1184288,1851971,2015,09/24/2015 07:50:13 PM,41.748978737,-87.600269164,"(41.748978737, -87.600269164)"
10238639,HY426348,09/16/2015 04:00:00 AM,037XX N NEW ENGLAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1632,016,36,17,06,1129736,1924168,2015,02/10/2018 03:50:01 PM,41.94820046,-87.79852421,"(41.94820046, -87.79852421)"
10238640,HY423843,09/15/2015 05:55:00 AM,055XX N LAKEWOOD AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,false,false,2013,020,48,77,03,1166633,1937020,2015,02/10/2018 03:50:01 PM,41.982754954,-87.662528395,"(41.982754954, -87.662528395)"
10238643,HY425453,09/11/2015 09:00:00 AM,094XX S ADA ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,false,false,2222,022,21,73,10,1168986,1842154,2015,02/10/2018 03:50:01 PM,41.722383554,-87.656624172,"(41.722383554, -87.656624172)"
